"^ COP|P=be|G.T=PR|G.V=STAT|G.M=IND|G.AS=-|R.AFF=ENT:god|R.OBJ=OBJ:lord->ENT:god>>OBJ:creator->ATTR:divine>>OBJ:speaker", [GNSS|0002]
^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah; ^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:son; ^ ACT|P=ACTV:say|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=OBJ:this-time->ACT:praise->R.AFF=ENT:leah->R.OBJ=ENT:lord; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:judah; ^ ACT|P=ACTV:cease|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=OBJ:bearing, [GNSS|1599-15A0]
^ ACT|P=ACTV:see|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=PROP:no-children->R.AFF=ENT:rachel->R.BEN=ENT:jacob; ^ COP|P=envy|G.T=PA|G.V=STAT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=ENT:leah; ^ ACT|P=ACTV:demand|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.BEN=ENT:jacob|R.OBJ=OBJ:give->OBJ:children|R.COND=REL:else->OBJ:die->R.AFF=ENT:rachel, [GNSS|15A1-15A7]
^ ACT|P=ACTV:anger-burn|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.TRG=ENT:rachel; ^ ACT|P=ACTV:retort|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.BEN=ENT:rachel|R.OBJ=OBJ:not-in->ENT:god->ROLE:place->R.AFF=ENT:jacob|R.AEE=REL:who->ACT:withhold->ENT:god->OBJ:fruit->OBJ:womb->R.BEN=ENT:rachel, [GNSS|15A8-15AE]
^ ACT|P=ACTV:offer|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=OBJ:give->ENT:bilhah->ROLE:maid|R.BEN=ENT:jacob|R.AEE=REL:go-in->R.AFF=ENT:jacob->R.OBJ=ENT:bilhah|R.PURP=REL:so-that->ACT:bear->R.AFF=ENT:bilhah->R.LOC=OBJ:knees->ENT:rachel->REL:and->ACT:be-built-up->R.BEN=ENT:rachel->REL:through->ENT:bilhah, [GNSS|15AF-15B5]
^ ACT|P=ACTV:give|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.BEN=ENT:jacob|R.OBJ=ENT:bilhah->ROLE:handmaid|R.OBJ2=ROLE:wife; ^ ACT|P=ACTV:go-in|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:bilhah, [GNSS|15B6-15B9]
^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:bilhah; ^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:bilhah|R.BEN=ENT:jacob|R.OBJ=ENT:son, [GNSS|15BA-15BC]
^ ACT|P=ACTV:declare|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=OBJ:god->REL:judge->ENT:rachel>>REL:hear->OBJ:voice->ENT:rachel>>REL:give->OBJ:son->ENT:rachel; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=ENT:dan, [GNSS|15BD-15C2]
^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:bilhah; ^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:bilhah|R.BEN=ENT:jacob|R.OBJ=ENT:son->REL:second, [GNSS|15C3-15C5]
^ ACT|P=ACTV:declare|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=OBJ:wrestle->Q.MOD=INTS:mighty->R.AFF=ENT:rachel->R.ANT=ENT:sister->REL:and->ACT:prevail->R.AFF=ENT:rachel; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=ENT:naphtali, [GNSS|15C6-15CB]
^ ACT|P=ACTV:see|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=PROP:ceased->ACT:bear; ^ ACT|P=ACTV:take|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:zilpah->ROLE:handmaid; ^ ACT|P=ACTV:give|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.BEN=ENT:jacob|R.OBJ=ENT:zilpah|R.OBJ2=ROLE:wife, [GNSS|15CC-15D0]
^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:zilpah->ROLE:handmaid->ENT:leah|R.BEN=ENT:jacob|R.OBJ=ENT:son, [GNSS|15D1-15D2]
^ ACT|P=ACTV:say|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=OBJ:fortune-arrive; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:gad, [GNSS|15D3-15D5]
^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:zilpah->ROLE:handmaid->ENT:leah|R.BEN=ENT:jacob|R.OBJ=ENT:son->REL:second, [GNSS|15D6-15D8]
^ ACT|P=ACTV:say|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=OBJ:happy->R.AFF=ENT:leah->REL:for->ENT:women->REL:call->OBJ:happy->ENT:leah; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:asher, [GNSS|15D9-15DD]
^ ACT|P=ACTV:go|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:reuben|R.TMP=TMP:wheat-harvest|R.LOC=LOC:field; ^ ACT|P=ACTV:find|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:reuben|R.OBJ=ENT:mandrakes; ^ ACT|P=ACTV:bring|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:reuben|R.OBJ=ENT:mandrakes|R.BEN=ENT:leah->ROLE:mother, [GNSS|15DE-15E3]
^ ACT|P=ACTV:request|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.BEN=ENT:leah|R.OBJ=OBJ:give->Q.MOD=POL:please->OBJ:some->OBJ:mandrakes->REL:of->ENT:son->ENT:leah, [GNSS|15E4-15E6]
^ ACT|P=ACTV:retort|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.BEN=ENT:rachel|R.OBJ=OBJ:small-thing->C.POL=NEG->REL:that->ACT:take->R.AFF=ENT:rachel->R.OBJ=ENT:husband->ENT:leah->REL:and->Q.COND=Q2:also->ACT:take->R.OBJ=ENT:mandrakes->REL:of->ENT:son->ENT:leah; ^ ACT|P=ACTV:concede|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.BEN=ENT:leah|R.OBJ=OBJ:therefore->ACT:lie-with->R.AFF=ENT:jacob->R.BEN=ENT:leah->R.TMP=TMP:tonight->R.PAY=OBJ:mandrakes->REL:of->ENT:son->ENT:leah, [GNSS|15E7-15EF]
^ ACT|P=ACTV:come|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.LOC=LOC:field|R.TMP=TMP:evening; ^ ACT|P=ACTV:meet|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:jacob|R.AEE=REL:go-out; ^ ACT|P=ACTV:state|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=OBJ:must-come-in->R.BEN=ENT:leah->R.CAUS=REL:hire->OBJ:you->R.PAY=OBJ:mandrakes->REL:of->ENT:son; ^ ACT|P=ACTV:lie-with|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:leah|R.TMP=TMP:night, [GNSS|15F0-15F9]
^ ACT|P=ACTV:hearken|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.OBJ=ENT:leah; ^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah; ^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.BEN=ENT:jacob|R.OBJ=ENT:son->REL:fifth, [GNSS|15FA-15FE]
^ ACT|P=ACTV:declare|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=OBJ:god->REL:give->OBJ:wages->ENT:leah->REL:because->ACT:give->R.AFF=ENT:leah->R.OBJ=ENT:handmaid->R.BEN=ENT:husband; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:issachar, [GNSS|15FF-1604]
^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah; ^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.BEN=ENT:jacob|R.OBJ=ENT:son->REL:sixth, [GNSS|1605-1607]
^ ACT|P=ACTV:declare|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=OBJ:god->REL:endow->OBJ:dowry->REL:good->ENT:leah>>REL:now->ENT:husband->REL:dwell-with->ENT:leah->REL:because->REL:borne->Q.N=6|Q.U=UNIT:son->R.BEN=ENT:husband; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:zebulun, [GNSS|1608-160F]
^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:daughter; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:dinah, [GNSS|1610-1612]
^ ACT|P=ACTV:remember|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.OBJ=ENT:rachel; ^ ACT|P=ACTV:hearken|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.OBJ=ENT:rachel; ^ ACT|P=ACTV:open|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.OBJ=OBJ:womb->ENT:rachel, [GNSS|1613-1616]
^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel; ^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=ENT:son; ^ ACT|P=ACTV:declare|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=OBJ:god->REL:take-away->OBJ:reproach->ENT:rachel; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=ENT:joseph|R.AEE=REL:say->OBJ:may->ENT:lord->REL:add->OBJ:son->REL:another, [GNSS|1617-161D]
^ ACT|P=ACTV:say|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.BEN=ENT:laban|R.TMP=TMP:after->ACT:bear->R.AFF=ENT:rachel->R.OBJ=ENT:joseph|R.OBJ=OBJ:send-away->R.AFF=ENT:jacob|R.PURP=REL:go->LOC:own-place>>LOC:country, [GNSS|161E-1623]
^ ACT|P=ACTV:request|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.BEN=ENT:laban|R.OBJ=OBJ:give->OBJ:wives>>OBJ:children->REL:served-for->R.AFF=ENT:jacob->R.BEN=ENT:laban|R.AEE=REL:let-go->ENT:jacob|R.JUST=REL:know->ENT:laban->OBJ:service->ENT:jacob, [GNSS|1624-162B]
^ ACT|P=ACTV:say|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.BEN=ENT:jacob|R.OBJ=OBJ:if->REL:find-favor->ENT:laban->LOC:eyes->ENT:jacob->REL:observe->OBJ:signs->REL:and->ENT:lord->REL:bless->ENT:laban->REL:because-of->ENT:jacob, [GNSS|162C-1632]
^ ACT|P=ACTV:propose|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.BEN=ENT:jacob|R.OBJ=OBJ:set->OBJ:wages|R.AEE=REL:i-will-give, [GNSS|15FF-1604]
^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah; ^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.BEN=ENT:jacob|R.OBJ=ENT:son->REL:sixth, [GNSS|1605-1607]
^ ACT|P=ACTV:declare|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=OBJ:god->REL:give->OBJ:dowry->REL:good->ENT:leah>>REL:now->ENT:husband->REL:dwell-with->ENT:leah->REL:because->REL:borne->Q.N=6|Q.U=UNIT:son; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:zebulun, [GNSS|1608-160F]
^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:daughter; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ENT:dinah, [GNSS|1610-1612]
^ ACT|P=ACTV:remember|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.OBJ=ENT:rachel; ^ ACT|P=ACTV:hearken|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.OBJ=ENT:rachel; ^ ACT|P=ACTV:open|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.OBJ=OBJ:womb->ENT:rachel, [GNSS|1613-1616]
^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel; ^ ACT|P=ACTV:bear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.BEN=ENT:jacob|R.OBJ=ENT:son; ^ ACT|P=ACTV:declare|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=OBJ:god->REL:take-away->OBJ:reproach->ENT:rachel; ^ ACT|P=ACTV:name|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=ENT:joseph; ^ ACT|P=ACTV:pray|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=OBJ:may->ENT:lord->REL:add->OBJ:son->REL:another->R.BEN=ENT:rachel, [GNSS|1617-161D]
^ ACT|P=ACTV:say|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.BEN=ENT:laban|R.TMP=TMP:after->ACT:bear->R.AFF=ENT:rachel->R.OBJ=ENT:joseph|R.OBJ=OBJ:send-away->R.AFF=ENT:jacob|R.PURP=REL:go->LOC:own-place>>LOC:country, [GNSS|161E-1623]
^ ACT|P=ACTV:request|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.BEN=ENT:laban|R.OBJ=OBJ:give->OBJ:wives>>OBJ:children->REL:served-for->R.AFF=ENT:jacob|R.AEE=REL:let-go->ENT:jacob|R.JUST=REL:know->ENT:laban->OBJ:service->ENT:jacob, [GNSS|1624-162B]
^ ACT|P=ACTV:affirm|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.BEN=ENT:jacob|R.OBJ=OBJ:if->REL:find-favor->ENT:laban->LOC:eyes->ENT:jacob>>REL:observe->OBJ:signs>>REL:and->ENT:lord->REL:bless->ENT:laban->REL:because-of->ENT:jacob, [GNSS|162C-1632]
^ ACT|P=ACTV:propose|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.BEN=ENT:jacob|R.OBJ=OBJ:set->OBJ:wages|R.AEE=REL:i-will-pay, [GNSS|1633-1635]
^ ACT|P=ACTV:remind|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.BEN=ENT:laban|R.OBJ=OBJ:know->REL:how->ACT:serve->R.AFF=ENT:jacob->R.BEN=ENT:laban>>REL:and->ACT:fared->R.AFF=ENT:cattle->ENT:laban->R.CMP=PROP:well; ^ COP|P=be|G.T=PA|G.V=STAT|G.M=IND|R.AFF=OBJ:property->ENT:laban|R.OBJ=PROP:amount|P.AXIS=PAX:quantity|P.LEVEL=LVL:little|R.TMP=TMP:before->ACT:come->R.AFF=ENT:jacob; ^ ACT|P=ACTV:increase|G.T=PA|G.V=ACT|G.M=IND|R.AFF=OBJ:property->ENT:laban|P.AXIS=PAX:quantity|P.LEVEL=LVL:abundantly; ^ ACT|P=ACTV:bless|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:lord|R.OBJ=ENT:laban|R.AEE=REL:wherever->ACT:turn->R.AFF=ENT:jacob, [GNSS|1636-1642]
^ ACT|P=ACTV:ask|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=OBJ:when->ACT:provide->R.AFF=ENT:jacob->R.OBJ=OBJ:house->REL:own->ENT:jacob->REL:also, [GNSS|1643-1645]
^ ACT|P=ACTV:ask|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.OBJ=OBJ:what-shall-i-give; ^ ACT|P=ACTV:reply|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=OBJ:give->Q.LEVEL=0|Q.U=UNIT:none|R.COND=REL:if->ACT:do-this->R.BEN=ENT:jacob|R.RES=REL:i-will-again->ACT:feed>>ACT:keep->R.AFF=ENT:jacob->R.OBJ=ENT:flock->ENT:laban, [GNSS|1646-164D]
^ ACT|P=ACTV:specify|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=OBJ:pass-through->OBJ:flock->ENT:laban|R.TMP=TMP:today|R.AEE=REL:remove->OBJ:every->PROP:pattern->VAL:speckled>>VAL:spotted->ENT:goat->REL:male>>REL:female>>REL:and->every->ENT:sheep->PROP:color->VAL:dark|R.AEE2=REL:these->REL:shall-be->OBJ:wages->ENT:jacob, [GNSS|164E-1657]
^ ACT|P=ACTV:state-rule|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=OBJ:righteousness->REL:testify->R.TMP=TMP:later->R.AEE=REL:when->ACT:check->R.AFF=ENT:laban->R.OBJ=OBJ:wages->ENT:jacob|R.RULE=REL:any->ENT:animal->CND=REL:not->PROP:pattern->VAL:speckled>>VAL:spotted>>VAL:dark->REL:found-with->ENT:jacob->REL:be-counted->VAL:stolen, [GNSS|1658-1662]
^ ACT|P=ACTV:agree|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.OBJ=OBJ:let-it-be->REL:according-to->OBJ:word->ENT:jacob, [GNSS|1663-1665]
^ ACT|P=ACTV:remove|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.TMP=TMP:that-day|R.OBJ=ENT:he-goats->PROP:pattern->VAL:streaked>>VAL:spotted>>REL:and->ENT:she-goats->PROP:pattern->VAL:speckled>>VAL:spotted->REL:each->PROP:marking->VAL:white->REL:and->ENT:sheep->PROP:color->VAL:dark; ^ ACT|P=ACTV:give|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.OBJ=ENT:animals|R.BEN=ENT:sons->ENT:laban, [GNSS|1666-1670]
^ ACT|P=ACTV:set-gap|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|Q.DIST=3|Q.U=UNIT:day-journey|R.BETWEEN=ENT:laban>>ENT:jacob, [GNSS|1671-1673]
^ ACT|P=ACTV:feed|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=OBJ:flocks->REL:remainder->ENT:laban, [GNSS|1674-1675]
^ ACT|P=ACTV:take|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:rods->PROP:fresh->REL:of->MAT:poplar>>MAT:almond>>MAT:plane-tree; ^ ACT|P=ACTV:peel|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=OBJ:white-streaks->LOC:in->ENT:rods|R.RES=REL:expose->OBJ:white->LOC:in->ENT:rods, [GNSS|1676-167D]
^ ACT|P=ACTV:place|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:rods->REL:peeled|R.LOC=LOC:before->ENT:flocks->LOC2:gutters->REL:of->OBJ:watering-troughs->REL:where->ACT:drink->R.AFF=ENT:flocks; ^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:flocks|R.TMP=TMP:when->ACT:drink, [GNSS|167E-1686]
^ ACT|P=ACTV:conceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:flocks|R.CAUS=REL:at-sight-of->ENT:rods; ^ ACT|P=ACTV:produce|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:flocks|R.OBJ=ENT:offspring->PROP:pattern->VAL:streaked>>VAL:speckled>>VAL:spotted, [GNSS|1687-168B]
^ ACT|P=ACTV:separate|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:lambs; ^ ACT|P=ACTV:direct|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:flocks|R.TOWARD=ENT:animals->PROP:pattern->VAL:streaked>>PROP:color->VAL:dark->REL:of->ENT:flock->ENT:laban; ^ ACT|P=ACTV:set-apart|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:herds->REL:own|C.POL=NEG->R.AEE=REL:mix-with->ENT:flock->ENT:laban, [GNSS|168C-1695]
^ ACT|P=ACTV:whenever|G.T=PA|G.V=ACT|G.M=IND|R.COND=REL:stronger->ENT:animals->REL:conceive|R.AFF=ENT:jacob|R.OBJ=OBJ:lay->ENT:rods|R.LOC=LOC:before->OBJ:eyes->ENT:animals->LOC2:gutters|R.PURP=REL:so-that->ACT:conceive->LOC:among->ENT:rods, [GNSS|1696-169E]
^ ACT|P=ACTV:when|G.T=PA|G.V=ACT|G.M=IND|R.COND=REL:flock->REL:feeble|R.AFF=ENT:jacob|C.POL=NEG|R.OBJ=OBJ:use->ENT:rods; ^ COP|P=result|G.T=PA|G.V=STAT|G.M=IND|R.AFF=ENT:feeble|R.OBJ=REL:belong->ENT:laban>>REL:and->ENT:strong->REL:belong->ENT:jacob, [GNSS|169F-16A3]
^ ACT|P=ACTV:increase|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|P.AXIS=PAX:wealth|P.LEVEL=LVL:greatly; ^ ACT|P=ACTV:acquire|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:flocks>>ENT:maidservants>>ENT:menservants>>ENT:camels>>ENT:donkeys, [GNSS|16A4-16A8]
^ ACT|P=ACTV:hear|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:sons->ENT:laban->REL:say->OBJ:jacob->REL:take->OBJ:all->OBJ:of->ENT:father->REL:and->REL:from->ENT:father->OBJ:property->REL:gain->OBJ:wealth->DEM:this, [GNSS|16A9-16AF]
^ ACT|P=ACTV:observe|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=OBJ:face->ENT:laban|R.COMP=PROP:favor->P.AXIS=PAX:attitude->P.LEVEL=LVL:not-as-before, [GNSS|16B0-16B4]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:lord|R.OBJ=ROLE:deity|R.AEE=REL:address->ENT:jacob, [GNSS|16B5-16BA]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ROLE:patriarch|R.AEE=REL:son->ENT:isaac|R.AEE2=REL:addressee->ENT:lord, [GNSS|16B6-16BA]
^ ACT|P=ACTV:command|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:lord|R.BEN=ENT:jacob|R.OBJ=OBJ:return->LOC:land->ENT:fathers>>LOC:kindred|R.AEE=REL:promise->OBJ:be-with->ENT:jacob, [GNSS|16B5-16BA]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:rachel|R.OBJ=ROLE:wife->REL:of->ENT:jacob|R.AEE=REL:daughter->ENT:laban, [GNSS|16BC-16BE]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:leah|R.OBJ=ROLE:wife->REL:of->ENT:jacob|R.AEE=REL:daughter->ENT:laban, [GNSS|16BC-16BE]
^ ACT|P=ACTV:summon|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=ENT:rachel>>ENT:leah|R.LOC=LOC:field|R.AEE=REL:where->ENT:flock->ENT:jacob->REL:was, [GNSS|16BB-16BE]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:laban|R.OBJ=REL:father->ENT:rachel>>ENT:leah|R.AEE=REL:father-in-law->ENT:jacob, [GNSS|16C0-16C3]
^ ACT|P=ACTV:perceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob|R.OBJ=OBJ:attitude->ENT:laban|R.COMP=PROP:changed|R.ABL=REL:from->TMP:before, [GNSS|16C0-16C3]
^ ACT|P=ACTV:deceive|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.OBJ=ENT:jacob; ^ ACT|P=ACTV:alter|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:laban|R.OBJ=OBJ:wages->ENT:jacob|Q.N=10|Q.U=UNIT:time, [GNSS|16CA-16CC]
^ ACT|P=ACTV:transfer|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.OBJ=ENT:cattle->ENT:laban|R.BEN=ENT:jacob, [GNSS|16D9-16DC]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=ENT:angel-of-god|R.OBJ=ROLE:messenger->TYPE:divine|R.AEE=REL:appear->LOC:dream->ENT:jacob, [GNSS|16E6-16EA]
^ ACT|P=ACTV:call|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:angel-of-god|R.OBJ=ENT:jacob|R.LOC=LOC:dream; ^ ACT|P=ACTV:respond|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:jacob, [GNSS|16E6-16EA]
^ COP|P=be|G.T=GN|G.V=STAT|G.M=IND|R.AFF=LOC:bethel|R.OBJ=ROLE:site->PROP:sacred|R.AEE=REL:where->ACT:anoint->R.AFF=ENT:jacob->R.OBJ=OBJ:pillar>>REL:vow->R.AFF=ENT:jacob->R.OBJ=ENT:god, [GNSS|16F2-16F6]
^ ACT|P=ACTV:command|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:god|R.BEN=ENT:jacob|R.OBJ=OBJ:leave>>ACT:return->OBJ:birthplace->ENT:jacob, [GNSS|16F7-16FA]
^ ACT|P=ACTV:ask|G.T=PA|G.V=ACT|G.M=IND|R.AFF=ENT:rachel>>ENT:leah|R.BEN=ENT:jacob|R.OBJ=OBJ:whether->OBJ:share>>OBJ:inheritance->R.SRC=LOC:household->ENT:father->R.REM=PROP:left|C.POL=INT, [GNSS|16FB-1700]
